"2019, Среднесписочная численность работников","2019, Дебиторская задолженность, RUB","2019, Денежные средства и денежные эквиваленты, RUB","2019, Капитал и резервы, RUB","2019, Заёмные средства (краткосрочные), RUB","2019, Кредиторская задолженность, RUB","2019, Пассивы всего, RUB","2019, Выручка, RUB","2019, Себестоимость продаж, RUB","2019, Валовая прибыль (убыток), RUB","2019, Коммерческие расходы, RUB","2019, Управленческие расходы, RUB","2019, Прибыль (убыток) от продажи, RUB","2019, Доходы от участия в других организациях, RUB","2019, Проценты к получению, RUB","2019, Проценты к уплате, RUB","2019, Прочие доходы, RUB","2019, Прочие расходы, RUB","2019, Прибыль (убыток) до налогообложения , RUB","2019, Текущий налог на прибыль, RUB","2019, Чистая прибыль (убыток), RUB","2019, Прибыль от приносящей доход деятельности, RUB","2019, Всего поступило средств, RUB","2019, Расходы на целевые мероприятия, RUB","2019, Расходы на содержание аппарата управления, RUB","2019, Приобретение основных средств, инвентаря и иного имущества, RUB","2019, Всего использовано средств, RUB","2019, Остаток средств на конец отчетного года, RUB"
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,115000.0,,,,115000.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-71000.0,,,16000.0,,,,,,,,,,,,,,,,11000.0,54000.0,,,54000.0,-71000.0
,,186421.0,,,,186421.0,,,,,,,,,,,,,,,,186321.0,185670.0,,,185670.0,751.0
,3000.0,625000.0,,4000.0,98000.0,820000.0,,,,,,,,,,,,,,,,1857000.0,1538000.0,,,1538000.0,319000.0
,,18000.0,18000.0,,,18000.0,,,,,,,,,,,,,,,,25440000.0,25315000.0,185000.0,,25521000.0,18000.0
,,,,,,10000.0,,,,,,,,,,,,,,,,60000.0,60000.0,,,60000.0,
,36000.0,57000.0,,,25000.0,93000.0,,,,,,,,,,,,,,,,,,,,,
,,170000.0,,,,170000.0,,,,,,,,,,,,,,,,2572000.0,2265000.0,147000.0,,2412000.0,160000.0
,,24000.0,,,,24000.0,,,,,,,,,,,,,,,,,,,,,
,1174000.0,27374000.0,28345000.0,,,28548000.0,,,,,,,,,,26000.0,,26000.0,-5000.0,21000.0,,130207000.0,102787000.0,1982000.0,,104769000.0,28345000.0
,895000.0,4000.0,,,309000.0,912000.0,,,,,,,,,,,7000.0,-7000.0,,-7000.0,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4000.0,4000.0,,,4000.0,,,,,,,,,,,,,,,,,,,,,4000.0
,296000.0,48000.0,,,96000.0,1052000.0,,,,,,,,,,,,,,,,580000.0,924000.0,,,929000.0,248000.0
,,,,,,,,,,,,,,,,,,,1000.0,1000.0,,,,,,,
,,1000.0,,,,1000.0,,,,,,,,,,,,,,,,3000.0,,3000.0,,3000.0,
,105000.0,231000.0,334000.0,,2000.0,336000.0,,,,,,,,,,,,,,,,2043000.0,1491000.0,586000.0,,2077000.0,334000.0
,,,10000.0,,,10000.0,,,,,,,,,,,,,,,,,,,,,
,,701000.0,,,,701000.0,,,,,,,,,,,,,,,,1189000.0,694000.0,193000.0,,887000.0,701000.0
,,37000.0,218000.0,,31000.0,249000.0,,,,,,,,,,,,,,,3995000.0,7648000.0,8155000.0,50000.0,,8205000.0,37000.0
,,1000.0,1000.0,,,1000.0,,,,,,,,,,,,,,,,50000.0,36000.0,13000.0,,49000.0,1000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,-2000.0,
,,60000.0,,,60000.0,60000.0,,,,,,,,,,,,,,,,706000.0,,,701000.0,701000.0,60000.0
,,,,,,,,,,,,,,,,,,,,,,110000.0,,,,112000.0,
,,119000.0,119000.0,,,119000.0,,,,,,,,,,,,,,,,692000.0,301000.0,312000.0,,613000.0,119000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,39000.0,31000.0,,,70000.0,70000.0,,,,,,,,,,,,,,,,,,,,,
,3000.0,21000.0,10271000.0,,14000.0,10285000.0,,,,,,,,,,,,,,,,364000.0,,302000.0,,350000.0,21000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,37000.0,,,747000.0,2267000.0,,,,,,,,,,,,,,,,1231000.0,724000.0,127000.0,,959000.0,1519000.0
,5000.0,72000.0,,,,77000.0,,,,,,,,,,,,,,,,115000.0,38000.0,,,38000.0,77000.0
,,39714000.0,45593000.0,,120000.0,45714000.0,,,,,,,,2206000.0,,,,2206000.0,,1765000.0,1765000.0,45246000.0,54090000.0,502000.0,,54082000.0,45593000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,309000.0,409000.0,,,409000.0,,,,,,,,,,,,,,,,3652000.0,4774000.0,,,4774000.0,309000.0
,,13000.0,,,,23000.0,,,,,,,,,,,,,,,,976000.0,1378000.0,,,1378000.0,23000.0
,,10000.0,10000.0,,,10000.0,,,,,,,,,,,,,,,,299000.0,296000.0,,,296000.0,10000.0
,,8000.0,-40000.0,8000.0,42000.0,10000.0,,32000.0,-32000.0,,,-32000.0,,,,12000.0,15000.0,-35000.0,,-35000.0,,35000.0,35000.0,,,35000.0,
,,,,,,,,,,,,,,,,,,,,,,390000.0,391000.0,,,391000.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,382000.0,,,,382000.0,,,,,,,,,,,,,,,,,8000.0,2000.0,,10000.0,382000.0
,205000.0,87000.0,,,86000.0,343000.0,,,,,,,,,,,,,,,,2994000.0,2615000.0,386000.0,,3001000.0,87000.0
,,632000.0,,15000.0,,632000.0,,,,,,,,,,,,,,,,3087000.0,3248000.0,,,3248000.0,616000.0
,,545000.0,,,,545000.0,,,,,,,,,,,,,,,,,,,,,
,,3000.0,,,,3000.0,,,,,,,,,,,,,,,,1489000.0,2416000.0,,,2416000.0,3000.0
,,,,,,,,,,,,,,,,,,,,,,,,2000.0,,2000.0,
,,51000.0,117000.0,,,117000.0,,,,,,,,,,,,,,,,51000.0,8000.0,13000.0,,21000.0,52000.0
,,,,,,4000.0,133000.0,119000.0,,,,14000.0,,,,,6000.0,8000.0,8000.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,136000.0,136000.0,,,136000.0,,,,,,,,,,,,,,,,59000.0,,,,37000.0,136000.0
,,1000.0,,3000.0,,16000.0,,,,,,,,,,,,,,,,,,,,,
,800000.0,20000.0,,,4000.0,820000.0,,,,,,,,,,,,,,,,1003000.0,82000.0,91000.0,,983000.0,20000.0
,,9000.0,,,,,,,,,,,,,,,,,,,,10000.0,,2000.0,,-2000.0,13000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12000.0,,410000.0,,12000.0,422000.0,,,,,,,,,,,,,,,,2750000.0,2881000.0,286000.0,,3167000.0,
,514000.0,3000.0,502000.0,,20000.0,522000.0,432000.0,,432000.0,,307000.0,125000.0,,,,,20000.0,105000.0,,92000.0,,100000.0,100000.0,,,100000.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,592000.0,11664000.0,12275000.0,,138000.0,12413000.0,,,,,,,,,,,,,,,,46841000.0,33313000.0,1090000.0,188000.0,34755000.0,12120000.0
,,71000.0,71000.0,,,71000.0,,,,,,,,,,,,,,,,856000.0,821000.0,45000.0,,866000.0,56000.0
,2793000.0,2983000.0,,,56000.0,5826000.0,,,,,,,,,,,,,,,,18849000.0,17691000.0,625000.0,,18316000.0,5720000.0
,138000.0,1422000.0,1506000.0,,146000.0,1652000.0,,,,,,,,,,,,,,,,22679000.0,44093000.0,2977000.0,,47070000.0,1417000.0
,181000.0,3730000.0,6198000.0,,63000.0,6261000.0,6136000.0,,6136000.0,,,6136000.0,,83000.0,,,71000.0,6148000.0,,5973000.0,5973000.0,18912000.0,14991000.0,3165000.0,314000.0,18470000.0,3898000.0
,,,,,,,,,,,,,,,,,,,,,,55000.0,51000.0,,,55000.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,867000.0,790000.0,60000.0,60000.0,909000.0,,,,,,,,,,,,,,,,3110000.0,2626000.0,842000.0,,3468000.0,790000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,10000000.0,,,10000000.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1604000.0,351000.0,,,37000.0,8166000.0,,,,,,,,,,,,,,,,36621000.0,37127000.0,441000.0,,37568000.0,351000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,10000.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18000.0,,,6000.0,48000.0,18000.0,,,,,,,,,,,,,,,,285000.0,,321000.0,,321000.0,-36000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,10000.0,,,,,,,,,,,,,,,,275000.0,,,,75000.0,255000.0
,,2852000.0,2852000.0,,,2852000.0,,,,,,,,,,,,,,,,4573000.0,3690000.0,34000.0,,3793000.0,2852000.0
,36000.0,39000.0,,,,79000.0,,,,,,,,,,,,,,,,1926000.0,1559000.0,385000.0,,1944000.0,75000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,72000.0,1000.0,10000.0,,63000.0,73000.0,,,,,,,,,,,1000.0,-1000.0,,-1000.0,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,12000.0,5076000.0,,2000.0,5078000.0,,,,,,,,,,,,,,,,24000.0,,6000.0,,12000.0,6059000.0
,,,,,,,,,,,,,,,,,,,,,,18000.0,,,,18000.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,35000.0,3215000.0,-621000.0,640000.0,3237000.0,3256000.0,987000.0,1174000.0,-187000.0,,,-187000.0,,,,,,-187000.0,-10000.0,-197000.0,,7919000.0,2404000.0,2337000.0,78000.0,4819000.0,3100000.0
,23000.0,,,,23000.0,23000.0,,,,,,,,,,,,,,,,,,,,,
,1495000.0,11000.0,-672000.0,688000.0,1634000.0,1650000.0,155000.0,262000.0,,,,-107000.0,,,,10000.0,59000.0,-156000.0,1000.0,-157000.0,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7000.0,696000.0,703000.0,,,703000.0,,,,,,,,,,,,,,,,6763000.0,5721000.0,923000.0,,6688000.0,703000.0
,,,10000.0,,,10000.0,,,,,,,,,,,,,,,,,,,,,
,5000.0,5000.0,,10000.0,,10000.0,,,,,,,,,,,,,,,,,,,,,
,,1489000.0,1489000.0,,,1489000.0,174000.0,5000.0,169000.0,,,169000.0,,,,,,169000.0,,159000.0,,3643000.0,3149000.0,,,3149000.0,1386000.0
,,34000.0,,,34000.0,34000.0,10000.0,10000.0,,,,,,,,,,,,,,424000.0,3000.0,421000.0,,424000.0,
,,6.0,6.0,,,6.0,,,,,,,,,,,,,,,,515.0,36.0,478.0,,514.0,6.0
,29657000.0,874000.0,27704000.0,,,34706000.0,609000.0,942000.0,-333000.0,,,-333000.0,,,,,,-333000.0,,-333000.0,,,,,,,
,616000.0,6907000.0,7357000.0,,433000.0,7790000.0,,,,,,,,,,,,,,,,23743000.0,16072000.0,2805000.0,,18877000.0,7265000.0
,828000.0,1248000.0,87655000.0,,617000.0,88272000.0,14899000.0,8533000.0,6366000.0,3200000.0,,3166000.0,,3650000.0,,340000.0,657000.0,6499000.0,,5949000.0,5949000.0,816265000.0,790341000.0,39385000.0,702000.0,830428000.0,55652000.0
,4000.0,2467000.0,,,1000.0,2703000.0,,,,,,,,,,,,,,,,2972000.0,1786000.0,892000.0,,2678000.0,2471000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,1000.0,,,33000.0,31000.0,2000.0,,33000.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5192000.0,,,,5192000.0,,,,,,,,,,,,,,,,20352000.0,19257000.0,,,19257000.0,5192000.0
,4000.0,275000.0,,34000.0,281000.0,279000.0,,,,,,,,,,,19000.0,-19000.0,,-19000.0,,641000.0,559000.0,84000.0,,643000.0,
,9000.0,1000.0,,,,10000.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,141000.0,,,,141000.0,,,,,,,,,,184000.0,52000.0,132000.0,11000.0,121000.0,,,,,,,
,,,10000.0,,,10000.0,,,,,,,,,,,,,,,,,,,,,
,1000.0,2000.0,,,1000.0,3000.0,,,,,,,,,,,,,,,,267000.0,103000.0,242000.0,,355000.0,2000.0
,,1000.0,99000.0,,,99000.0,,,,,,,,,,,,,,,,,,7000.0,,7000.0,99000.0
,,,10000.0,,,10000.0,,,,,,,,,,,,,,,,3900000.0,3900000.0,,,3900000.0,
,,-15000.0,,,60000.0,-15000.0,,,,,,,,,,,,,,,,,,,,,
,1000.0,22000.0,23000.0,,,23000.0,100000.0,,100000.0,,,100000.0,,,,,,100000.0,,94000.0,,,,,,,
,17000.0,1000.0,18000.0,,,18000.0,1385000.0,,1385000.0,1385000.0,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6000.0,29000.0,35000.0,,,35000.0,,,,,116000.0,-116000.0,,,,,5000.0,-121000.0,,-121000.0,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,213000.0,156000.0,56000.0,,212000.0,1000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,166000.0,166000.0,,,166000.0,,,,,,,,,,,,,,,,2899000.0,2192000.0,381000.0,329000.0,3341000.0,166000.0
,31000.0,11000.0,,,30000.0,42000.0,,,,,,,,,,,,,,,,105000.0,271000.0,10000.0,,284000.0,12000.0
,57000.0,12000.0,69000.0,,,499000.0,,,,,,,,,,,,,,,,855000.0,,,558000.0,843000.0,12000.0
,1283000.0,2676000.0,1921000.0,,2776000.0,4697000.0,,,,,,,,,,6000.0,,6000.0,,6000.0,6000.0,17177000.0,15186000.0,2765000.0,417000.0,18368000.0,1211000.0
,,69000.0,,,1887000.0,3761000.0,,,,,,,,,,,,,,,,6535000.0,6214000.0,275000.0,,6528000.0,68000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,35000.0,35000.0,,,35000.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,200000.0,200000.0,,,200000.0,,,,,,,,,,,,,,,,203000.0,189000.0,,,189000.0,200000.0
,,10000.0,10000.0,,,10000.0,,,,,,,,,,,,,,,,,,,,,
,32000.0,95000.0,,,,127000.0,,,,,,,,,,,,,,,,429000.0,340000.0,76000.0,,416000.0,127000.0
,,70000.0,,,5000.0,141000.0,,,,,,,,,,,,,,,,3070000.0,2531000.0,624000.0,,3165000.0,110000.0
,4385000.0,14666000.0,33667000.0,,603000.0,34350000.0,,,,,,,,,,,,,,,,112501000.0,93534000.0,2148000.0,,96183000.0,33667000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,7000.0,,,,7000.0,,,,,,,,,,,,,,,,300000.0,320000.0,67000.0,,387000.0,7000.0
,4000.0,464000.0,,,5000.0,516000.0,,,,,,,,,,,,,,,,703000.0,463000.0,100000.0,,563000.0,464000.0
,,,340000.0,,,384000.0,,,,,,,,,,,,,,,,809000.0,1428000.0,200000.0,,1628000.0,126000.0
,,3000.0,3000.0,,,3000.0,,,,,,,,,,,,,,,,,,,,,3000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22000.0,1000.0,205000.0,,35000.0,240000.0,21000.0,,21000.0,,,21000.0,,,,,30000.0,-9000.0,,-10000.0,,895000.0,364000.0,753000.0,,1147000.0,-11000.0
,,108000.0,6000.0,,,108000.0,,,,,,,,,,,,,,,,4580000.0,4050000.0,574000.0,,4625000.0,108000.0
,90000.0,1381000.0,8000.0,,,1471000.0,,,,,,,,,,9386000.0,9386000.0,,,,,3656000.0,8871000.0,515000.0,,9386000.0,1462000.0
,,34000.0,34000.0,,,34000.0,,,,,,,,,,,,,,,,,170000.0,3000.0,,173000.0,34000.0
,,101000.0,101000.0,,,101000.0,,,,,,,,,,,,,,,,,,,,,
,,2000.0,2000.0,,,2000.0,,,,,,,,,,,,,,,,4480000.0,4480000.0,,,4480000.0,2000.0
,,294000.0,292000.0,,2000.0,294000.0,29000.0,,29000.0,,,29000.0,,,,1000.0,,30000.0,-2000.0,28000.0,28000.0,179000.0,,10000.0,,10000.0,292000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,31000.0,31000.0,,,31000.0,
,6000.0,348000.0,,,,357000.0,,,,,,,,,,,,,,,,22118000.0,21208000.0,775000.0,,21983000.0,357000.0
,,,,,,,,,,,,,,,,175000.0,175000.0,,,,,175000.0,167000.0,,,167000.0,8000.0
,,335000.0,335000.0,,,335000.0,,,,,,,,,,,,,,,,655000.0,969000.0,,,969000.0,335000.0
,,84000.0,,,84000.0,84000.0,,,,,,,,,,,,,,,,,,,,,
,16617000.0,5021000.0,180761000.0,,4703000.0,185464000.0,,,,,,,,8780000.0,,,,8780000.0,-1756000.0,7024000.0,7024000.0,343199000.0,285832000.0,14219000.0,206000.0,300595000.0,179269000.0
,,4000.0,4000.0,,,4000.0,,,,,,,,,,,,,,,,,25000.0,,,25000.0,4000.0
,400000.0,,,,,400000.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,190000.0,,,,,,,,,,,,,,,,,,,,,74.0
,,10000.0,10000.0,,,10000.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,130000.0,,,130000.0,,,,,,,,,,,,,,,,2507000.0,1828000.0,669000.0,,2497000.0,130000.0
,,6000.0,1000.0,,5000.0,6000.0,,,,,,,,,,,,,,,,50000.0,,,,50000.0,1000.0
,,64000.0,,,792000.0,1439000.0,,,,,,,,,,,,,,,,60000.0,,,,25000.0,64000.0
,,205000.0,205000.0,,,205000.0,,,,,,,,,,,,,,,,4569000.0,4087000.0,320000.0,,4407000.0,205000.0
,74000.0,16000.0,,,,91000.0,,,,,,,,,,,,,,,,132000.0,100000.0,13000.0,,,91000.0
,,49.0,,,115.0,115.0,,,,,,,,,,,,,,,,3518.0,4226.0,215.0,,4441.0,
,2000.0,957000.0,959000.0,,,959000.0,,,,,,,,,,,,,,,,21278000.0,21226000.0,1119000.0,,22345000.0,897000.0
,,488000.0,,,668000.0,668000.0,,,,,,,,,,,,,,,,,,,,,
,,1000.0,-4000.0,,,1000.0,,,,,3000.0,-3000.0,,,,,1000.0,-4000.0,,-4000.0,,,,,,,
,,207000.0,,,,207000.0,,,,,,,,,,,,,,,,,,,,,
,,453000.0,453000.0,,,453000.0,,,,,,,,,,,,,,,,717000.0,641000.0,156000.0,,797000.0,453000.0
,54000.0,57000.0,,319000.0,146000.0,111000.0,,,,,,,,,,,,,,,,1155000.0,1272000.0,467000.0,,2309000.0,-1093000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,106000.0,,106000.0,,106000.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,991000.0,41000.0,11000.0,,836000.0,1097000.0,2967000.0,2791000.0,,,,176000.0,,,,,126000.0,50000.0,40000.0,10000.0,10000.0,994000.0,744000.0,10000.0,,994000.0,
,,75000.0,60000.0,,,75000.0,,,,,,,,,,,,,,,,50000.0,,,,35000.0,60000.0
,19000.0,7000.0,21000.0,,5000.0,26000.0,,,,,,,,,,,,,,,,65000.0,,40000.0,,65000.0,24000.0
,68000.0,1235000.0,1880000.0,,,1880000.0,,,,,,,,,,,,,,,,,,,,,
,308000.0,2016000.0,7892000.0,,943000.0,9329000.0,,,,,,,,,,,,,,,,16856000.0,15960000.0,2614000.0,,18574000.0,7891000.0
,1000.0,,1000.0,,,1000.0,,,,,,,,,,,,,,,,116000.0,116000.0,,,116000.0,1000.0
,35000.0,18000.0,,,1000.0,113000.0,,,,,,,,,,,,,,,,289000.0,291000.0,15000.0,60000.0,375000.0,113000.0
,61000.0,7000.0,19000.0,,53000.0,73000.0,88000.0,84000.0,4000.0,,,4000.0,,,,,26000.0,-22000.0,,-23000.0,,88000.0,84000.0,26000.0,,110000.0,23000.0
,30000.0,188000.0,2702000.0,,2000.0,2704000.0,,,,,,,,,,15000.0,11000.0,4000.0,,4000.0,,3116000.0,1921000.0,219000.0,926000.0,3099000.0,281000.0
,115000.0,1008000.0,1091000.0,,32000.0,1123000.0,,,,,,,,,,,,,,,,2772000.0,1120000.0,561000.0,,1681000.0,1091000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3000.0,4000.0,4000.0,,3000.0,7000.0,4000.0,,4000.0,,762000.0,-758000.0,,,,,20000.0,-778000.0,,-778000.0,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,162000.0,,162000.0,,152000.0,10000.0,,,,,7000.0,3000.0,,1000.0,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,32000.0,32000.0,,,32000.0,
,9580000.0,2000.0,57146000.0,,220000.0,57366000.0,,,,,,,,,,,,,,,,1974000.0,,,,27000.0,57146000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1000.0,1000.0,,,1000.0,,,,,,,,,,,,,1000.0,1000.0,,1191000.0,1190000.0,,,1190000.0,1000.0
,,72000.0,,,,72000.0,,,,,,,,,,,,,,,,90000.0,81000.0,,,81000.0,72000.0
,268000.0,2000.0,4801000.0,,707000.0,5755000.0,870000.0,931000.0,,,,-61000.0,,,,,25000.0,-86000.0,,-86000.0,,,,,,,
,590000.0,2943000.0,,,,3556000.0,,,,,,,,,,40000.0,40000.0,,,,,,,,,,
,,20000.0,20000.0,,,20000.0,,,,,,,,,,,,,,,,,,,,,
,,45000.0,,,,45000.0,,,,,,,,,,,,,,,,120000.0,,75000.0,,75000.0,45000.0
,,1000.0,,,1000.0,1000.0,,,,,,,,,,,,,,,,149000.0,,,,149000.0,
,,11677000.0,11677000.0,,,11677000.0,,,,,,,,,,,,,,,,2631050000.0,2614750000.0,,,2623335000.0,11677000.0
,40000.0,2568000.0,,,,2617000.0,,,,,,,,,,,,,,,,3895000.0,2337000.0,15000.0,,2352000.0,2568000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1370000.0,,1370000.0,,,1370000.0,,,,,,,,,,,3000.0,-3000.0,,-3000.0,,,,,,,24000.0
,,10000.0,10000.0,,,10000.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,53000.0,53000.0,,,53000.0,,,,,,,,,,,10000.0,-10000.0,,-10000.0,,191000.0,176000.0,10000.0,,186000.0,53000.0
,3000.0,,-63000.0,,,3000.0,,,,,46000.0,-46000.0,,,,,5000.0,-51000.0,,-51000.0,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,528000.0,538000.0,,,538000.0,,,,,,,,,,,,,,,,,,,,,
,,330000.0,338000.0,,8267000.0,8605000.0,,,,,,,,,,,,,,,,2267000.0,175000.0,2494000.0,,2694000.0,297000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,74000.0,,-17000.0,46000.0,45000.0,74000.0,,,,,,,,,,,,,,,,986000.0,505000.0,481000.0,,986000.0,
,11000.0,,11000.0,,,11000.0,,,,,,,,,,,,,,,,,,,,,1000.0
,466019000.0,515033000.0,680337000.0,,331333000.0,1011669000.0,,,,,,,,1128000.0,,2184000.0,2932000.0,380000.0,,380000.0,,867419000.0,896335000.0,30194000.0,660000.0,1098613000.0,680337000.0
,,645000.0,,,,645000.0,,,,,,,,,,,,,,,,645000.0,352000.0,253000.0,,605000.0,63000.0
,,10000.0,5000.0,,10000.0,15000.0,,,,,,,,,,,6000.0,-6000.0,,-4000.0,,,,,,,
,,5187000.0,5187000.0,,,5187000.0,,,,,,,,,,,,,,,,91575000.0,86023000.0,365000.0,,86388000.0,5187000.0
,,,,,,,,,,,,,,,,,,,,,,12000.0,11000.0,,,12000.0,
,,10000.0,10000.0,,,10000.0,,,,,,,,,,,,,,,,155000000.0,155000000.0,,,155000000.0,
,,,,,,,,,,,,,,,,,,,1000.0,1000.0,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,414000.0,1691000.0,,,1703000.0,2000.0
,,850000.0,850000.0,,,850000.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,1000.0,1000.0,,,,,,,
,10000.0,,10000.0,,,10000.0,,,,,,,,,,,,,,,,,,,,,
,,55000.0,55000.0,,,55000.0,,,,,,,,,,,,,,,,7000.0,,,,-7000.0,55000.0
,30000.0,1912000.0,,,118000.0,2659000.0,,,,,,,,,,,,,,,,4367000.0,2403000.0,507000.0,,2911000.0,2541000.0
,,,-1827000.0,,1827000.0,,,,,,,,,,,,,,,,,215000.0,,225000.0,,225000.0,
,,,,,,,,,,,,,,,,,,,1000.0,1000.0,,,,,,,
,9000.0,92000.0,101000.0,,,101000.0,,,,,,,,,,,,,,,,1820000.0,13000.0,1110000.0,610000.0,1733000.0,101000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,31000.0,,,,,31000.0,,,,,,,,,,,,,,,,,,,,,
,,1742000.0,,,,1742000.0,,,,,,,,,,,,,,,,,,,,,1742000.0
,69000.0,504000.0,1172000.0,,1000.0,12637000.0,,,,,,,,,,1667000.0,6000.0,1661000.0,,1599000.0,1599000.0,3990000.0,823000.0,1920000.0,,2818000.0,1172000.0
,,,215000.0,,,215000.0,,,,,,,,,,,,,,,,214000.0,215000.0,,,215000.0,
,1147000.0,2000.0,,23000.0,1239000.0,1149000.0,,,,,,,,,,,,,,,,,142000.0,,,142000.0,-103000.0
,2240000.0,121000.0,,1004000.0,,2361000.0,4146000.0,3848000.0,,,,298000.0,,,,,26000.0,272000.0,249000.0,23000.0,,250000.0,,,,,255000.0
,8000.0,,-276000.0,103000.0,126000.0,14000.0,,52000.0,,,,-52000.0,,,,,7000.0,-59000.0,1000.0,-60000.0,,,,,,,
,18000.0,35000.0,,,,53000.0,,,,,,,,,,,,,,,1000.0,1000.0,,99000.0,,99000.0,53000.0
,,1103000.0,897000.0,,206000.0,1103000.0,,,,,,,,,,,,,,,,5523000.0,3652000.0,1338000.0,,5031000.0,1103000.0
,69000.0,963000.0,,,,1032000.0,,,,,,,,,,,,,,,,9130000.0,7682000.0,1764000.0,,9540000.0,1032000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,940000.0,,,,940000.0,,,,,,,,,,,,,,,,2609000.0,1668000.0,483000.0,591000.0,2956000.0,940000.0
,6000.0,473000.0,810000.0,,37000.0,892000.0,,,,,,,,,,2000.0,,2000.0,,2000.0,,3229000.0,937000.0,2845000.0,,3824000.0,810000.0
,,,-238000.0,,,11000.0,,,,,,,,,,,,,,,,,,,,,
,,104000.0,,,2000.0,104000.0,,,,,,,,,,,,,,,,50000.0,11000.0,,,14000.0,102000.0
,,1000.0,,,,1000.0,,,,,,,,,,,,,,,,1000.0,,,,,1000.0
